FilePath,CodeLines,CommentLines,BlankLines,TotalLines,CommentDensityPct
.\server\src\main\java\org\elasticsearch\snapshots\Snapshot.java,54,33,15,102,32.35294117647059
.\server\src\main\java\org\elasticsearch\snapshots\SnapshotException.java,60,21,16,97,21.649484536082475
.\server\src\main\java\org\elasticsearch\snapshots\SnapshotId.java,58,43,16,117,36.75213675213675
.\server\src\main\java\org\elasticsearch\snapshots\SnapshotInfo.java,311,92,44,447,20.58165548098434
.\server\src\main\java\org\elasticsearch\snapshots\SnapshotInProgressException.java,17,22,8,47,46.808510638297875
.\server\src\main\java\org\elasticsearch\snapshots\SnapshotMissingException.java,21,21,9,51,41.1764705882353
.\server\src\main\java\org\elasticsearch\snapshots\SnapshotRestoreException.java,20,21,8,49,42.857142857142854
.\server\src\main\java\org\elasticsearch\snapshots\SnapshotSchemaValidator.java,110,46,12,168,27.38095238095238
.\server\src\main\java\org\elasticsearch\snapshots\SnapshotShardFailure.java,104,45,20,169,26.62721893491124
.\server\src\main\java\org\elasticsearch\snapshots\SnapshotShardSizeInfo.java,30,18,9,57,31.57894736842105
.\server\src\main\java\org\elasticsearch\snapshots\SnapshotShardsService.java,377,89,41,507,17.554240631163708
.\server\src\main\java\org\elasticsearch\snapshots\SnapshotsInfoService.java,5,18,2,25,72.0
.\server\src\main\java\org\elasticsearch\snapshots\SnapshotsService.java,1893,404,175,2472,16.34304207119741
.\server\src\main\java\org\elasticsearch\snapshots\SnapshotState.java,41,57,13,111,51.351351351351354
.\server\src\main\java\org\elasticsearch\snapshots\UpdateIndexShardSnapshotStatusRequest.java,61,22,14,97,22.68041237113402
.\server\src\main\java\org\elasticsearch\snapshots\UpdateIndexShardSnapshotStatusResponse.java,9,18,6,33,54.54545454545455
.\server\src\main\java\org\elasticsearch\tasks\package-info.java,1,22,1,24,91.66666666666667
.\server\src\main\java\org\elasticsearch\tasks\TaskAwareRequest.java,8,31,5,44,70.45454545454545
.\server\src\main\java\org\elasticsearch\tasks\TaskCancelledException.java,12,21,6,39,53.84615384615385
.\server\src\main\java\org\elasticsearch\tasks\TaskId.java,96,33,21,150,22.0
.\server\src\main\java\org\elasticsearch\threadpool\ExecutorBuilder.java,28,38,13,79,48.10126582278481
.\server\src\main\java\org\elasticsearch\threadpool\FixedExecutorBuilder.java,59,29,11,99,29.292929292929294
.\server\src\main\java\org\elasticsearch\threadpool\PrioFixedExecutorBuilder.java,55,39,7,101,38.613861386138616
.\server\src\main\java\org\elasticsearch\threadpool\ScalingExecutorBuilder.java,57,31,10,98,31.632653061224488
.\server\src\main\java\org\elasticsearch\threadpool\ScheduledCancellableAdapter.java,28,19,9,56,33.92857142857143
.\server\src\main\java\org\elasticsearch\threadpool\Scheduler.java,134,98,31,263,37.26235741444867
.\server\src\main\java\org\elasticsearch\threadpool\ThreadPool.java,436,110,71,617,17.828200972447327
.\server\src\main\java\org\elasticsearch\threadpool\ThreadPoolStats.java,79,18,15,112,16.071428571428573
.\server\src\main\java\org\elasticsearch\transport\ActionNotFoundTransportException.java,23,23,9,55,41.81818181818182
.\server\src\main\java\org\elasticsearch\transport\ActionTransportException.java,52,29,13,94,30.851063829787233
.\server\src\main\java\org\elasticsearch\transport\BindTransportException.java,14,18,7,39,46.15384615384615
.\server\src\main\java\org\elasticsearch\transport\BytesTransportRequest.java,34,26,11,71,36.61971830985915
.\server\src\main\java\org\elasticsearch\transport\CloseableConnection.java,18,23,9,50,46.0
.\server\src\main\java\org\elasticsearch\transport\ClusterConnectionManager.java,188,47,25,260,18.076923076923077
.\server\src\main\java\org\elasticsearch\transport\CompressibleBytesOutputStream.java,53,40,14,107,37.38317757009346
.\server\src\main\java\org\elasticsearch\transport\ConnectionManager.java,56,18,22,96,18.75
.\server\src\main\java\org\elasticsearch\transport\ConnectionProfile.java,206,99,30,335,29.55223880597015
.\server\src\main\java\org\elasticsearch\transport\ConnectTransportException.java,33,18,12,63,28.571428571428573
.\server\src\main\java\org\elasticsearch\transport\EmptyTransportResponseHandler.java,25,18,11,54,33.333333333333336
.\server\src\main\java\org\elasticsearch\transport\Header.java,67,19,21,107,17.757009345794394
.\server\src\main\java\org\elasticsearch\transport\InboundAggregator.java,197,19,31,247,7.6923076923076925
.\server\src\main\java\org\elasticsearch\transport\InboundDecoder.java,152,20,25,197,10.152284263959391
.\server\src\main\java\org\elasticsearch\transport\InboundHandler.java,343,55,38,436,12.614678899082568
.\server\src\main\java\org\elasticsearch\transport\InboundMessage.java,81,18,18,117,15.384615384615385
.\server\src\main\java\org\elasticsearch\transport\InboundPipeline.java,141,18,17,176,10.227272727272727
.\server\src\main\java\org\elasticsearch\transport\netty4\ByteBufBytesReference.java,69,18,18,105,17.142857142857142
.\server\src\main\java\org\elasticsearch\transport\netty4\ByteBufStreamInput.java,134,30,26,190,15.789473684210526
.\server\src\main\java\org\elasticsearch\transport\netty4\HostBasedAuthHandler.java,57,20,12,89,22.471910112359552
.\server\src\main\java\org\elasticsearch\transport\netty4\Netty4InboundStatsHandler.java,69,18,14,101,17.821782178217823
.\server\src\main\java\org\elasticsearch\transport\netty4\Netty4MessageChannelHandler.java,62,22,10,94,23.404255319148938
.\server\src\main\java\org\elasticsearch\transport\netty4\Netty4OutboundStatsHandler.java,31,19,9,59,32.20338983050848
.\server\src\main\java\org\elasticsearch\transport\netty4\Netty4Transport.java,277,26,51,354,7.344632768361582
.\server\src\main\java\org\elasticsearch\transport\netty4\Netty4Utils.java,86,44,14,144,30.555555555555557
.\server\src\main\java\org\elasticsearch\transport\NodeDisconnectedException.java,17,19,8,44,43.18181818181818
.\server\src\main\java\org\elasticsearch\transport\NodeNotConnectedException.java,12,23,6,41,56.09756097560975
.\server\src\main\java\org\elasticsearch\transport\NodeShouldNotConnectException.java,12,18,6,36,50.0
.\server\src\main\java\org\elasticsearch\transport\NoSeedNodeLeftException.java,12,21,6,39,53.84615384615385
.\server\src\main\java\org\elasticsearch\transport\NoSuchRemoteClusterException.java,12,23,7,42,54.76190476190476
.\server\src\main\java\org\elasticsearch\transport\NotSerializableTransportException.java,25,18,8,51,35.294117647058826
.\server\src\main\java\org\elasticsearch\transport\OutboundHandler.java,136,30,17,183,16.39344262295082
.\server\src\main\java\org\elasticsearch\transport\OutboundMessage.java,121,24,24,169,14.201183431952662
.\server\src\main\java\org\elasticsearch\transport\ProxyConnection.java,50,20,13,83,24.096385542168676
.\server\src\main\java\org\elasticsearch\transport\ReceiveTimeoutTransportException.java,12,18,7,37,48.648648648648646
.\server\src\main\java\org\elasticsearch\transport\RemoteCluster.java,102,20,17,139,14.388489208633093
.\server\src\main\java\org\elasticsearch\transport\RemoteClusterAwareRequest.java,5,25,5,35,71.42857142857143
.\server\src\main\java\org\elasticsearch\transport\RemoteClusters.java,76,26,12,114,22.80701754385965
.\server\src\main\java\org\elasticsearch\transport\RemoteConnectionParser.java,38,20,8,66,30.303030303030305
.\server\src\main\java\org\elasticsearch\transport\RemoteTransportException.java,21,25,8,54,46.2962962962963
.\server\src\main\java\org\elasticsearch\transport\RequestHandlerRegistry.java,55,18,15,88,20.454545454545453
.\server\src\main\java\org\elasticsearch\transport\ResponseHandlerFailureTransportException.java,15,21,7,43,48.83720930232558
.\server\src\main\java\org\elasticsearch\transport\SendRequestTransportException.java,13,18,6,37,48.648648648648646
.\server\src\main\java\org\elasticsearch\transport\SniffRemoteClient.java,276,18,30,324,5.555555555555555
.\server\src\main\java\org\elasticsearch\transport\StatsTracker.java,54,22,19,95,23.157894736842106
.\server\src\main\java\org\elasticsearch\transport\TcpHeader.java,43,19,20,82,23.170731707317074
.\server\src\main\java\org\elasticsearch\transport\TcpTransport.java,728,97,111,936,10.363247863247864
.\server\src\main\java\org\elasticsearch\transport\TcpTransportChannel.java,74,20,15,109,18.34862385321101
.\server\src\main\java\org\elasticsearch\transport\Transport.java,136,95,45,276,34.42028985507246
.\server\src\main\java\org\elasticsearch\transport\TransportActionProxy.java,118,50,29,197,25.380710659898476
.\server\src\main\java\org\elasticsearch\transport\TransportChannel.java,11,24,8,43,55.81395348837209
.\server\src\main\java\org\elasticsearch\transport\TransportConnectionListener.java,12,37,7,56,66.07142857142857
.\server\src\main\java\org\elasticsearch\transport\TransportDecompressor.java,117,18,13,148,12.162162162162161
.\server\src\main\java\org\elasticsearch\transport\TransportException.java,18,18,7,43,41.86046511627907
.\server\src\main\java\org\elasticsearch\transport\TransportHandshaker.java,184,28,39,251,11.155378486055778
.\server\src\main\java\org\elasticsearch\transport\TransportKeepAlive.java,127,35,31,193,18.134715025906736
.\server\src\main\java\org\elasticsearch\transport\TransportLogger.java,57,19,10,86,22.093023255813954
.\server\src\main\java\org\elasticsearch\transport\TransportMessageListener.java,20,49,9,78,62.82051282051282
.\server\src\main\java\org\elasticsearch\transport\TransportRequest.java,30,27,11,68,39.705882352941174
.\server\src\main\java\org\elasticsearch\transport\TransportRequestDeduplicator.java,68,37,17,122,30.327868852459016
.\server\src\main\java\org\elasticsearch\transport\TransportRequestHandler.java,4,18,4,26,69.23076923076923
.\server\src\main\java\org\elasticsearch\transport\TransportRequestOptions.java,19,18,9,46,39.130434782608695
.\server\src\main\java\org\elasticsearch\transport\TransportResponse.java,12,18,6,36,50.0
.\server\src\main\java\org\elasticsearch\transport\TransportResponseHandler.java,11,24,8,43,55.81395348837209
.\server\src\main\java\org\elasticsearch\transport\Transports.java,28,24,9,61,39.34426229508197
.\server\src\main\java\org\elasticsearch\transport\TransportSerializationException.java,11,18,6,35,51.42857142857143
.\server\src\main\java\org\elasticsearch\transport\TransportService.java,739,152,103,994,15.29175050301811
.\server\src\main\java\org\elasticsearch\transport\TransportSettings.java,68,26,22,116,22.413793103448278
.\server\src\main\java\org\elasticsearch\transport\TransportStatus.java,39,18,12,69,26.08695652173913
.\server\src\main\java\org\elasticsearch\Version.java,516,97,89,702,13.817663817663817
.\plugins\es-analysis-common\src\main\java\org\elasticsearch\analysis\common\AbstractCompoundWordTokenFilterFactory.java,26,21,6,53,39.62264150943396
.\plugins\es-analysis-common\src\main\java\org\elasticsearch\analysis\common\ApostropheFilterFactory.java,16,21,6,43,48.83720930232558
.\plugins\es-analysis-common\src\main\java\org\elasticsearch\analysis\common\ArabicAnalyzerProvider.java,22,18,6,46,39.130434782608695
.\plugins\es-analysis-common\src\main\java\org\elasticsearch\analysis\common\ArabicNormalizationFilterFactory.java,21,18,6,45,40.0
.\plugins\es-analysis-common\src\main\java\org\elasticsearch\analysis\common\ArabicStemTokenFilterFactory.java,16,18,5,39,46.15384615384615
.\plugins\es-analysis-common\src\main\java\org\elasticsearch\analysis\common\ArmenianAnalyzerProvider.java,22,18,6,46,39.130434782608695
.\plugins\es-analysis-common\src\main\java\org\elasticsearch\analysis\common\ASCIIFoldingTokenFilterFactory.java,42,22,9,73,30.136986301369863
.\plugins\es-analysis-common\src\main\java\org\elasticsearch\analysis\common\BasqueAnalyzerProvider.java,22,18,6,46,39.130434782608695
.\plugins\es-analysis-common\src\main\java\org\elasticsearch\analysis\common\BengaliAnalyzerProvider.java,22,18,6,46,39.130434782608695
.\plugins\es-analysis-common\src\main\java\org\elasticsearch\analysis\common\BengaliNormalizationFilterFactory.java,21,21,6,48,43.75
.\plugins\es-analysis-common\src\main\java\org\elasticsearch\analysis\common\BrazilianAnalyzerProvider.java,22,18,6,46,39.130434782608695
.\plugins\es-analysis-common\src\main\java\org\elasticsearch\analysis\common\BrazilianStemTokenFilterFactory.java,21,18,6,45,40.0
.\plugins\es-analysis-common\src\main\java\org\elasticsearch\analysis\common\BulgarianAnalyzerProvider.java,22,18,6,46,39.130434782608695
.\plugins\es-analysis-common\src\main\java\org\elasticsearch\analysis\common\CatalanAnalyzerProvider.java,22,18,6,46,39.130434782608695
.\plugins\es-analysis-common\src\main\java\org\elasticsearch\analysis\common\CharGroupTokenizerFactory.java,106,18,10,134,13.432835820895523
.\plugins\es-analysis-common\src\main\java\org\elasticsearch\analysis\common\CharMatcher.java,105,22,14,141,15.602836879432624
.\plugins\es-analysis-common\src\main\java\org\elasticsearch\analysis\common\ChineseAnalyzerProvider.java,17,22,6,45,48.888888888888886
.\plugins\es-analysis-common\src\main\java\org\elasticsearch\analysis\common\CjkAnalyzerProvider.java,21,18,7,46,39.130434782608695
.\plugins\es-analysis-common\src\main\java\org\elasticsearch\analysis\common\CJKBigramFilterFactory.java,46,38,9,93,40.86021505376344
.\plugins\es-analysis-common\src\main\java\org\elasticsearch\analysis\common\CJKWidthFilterFactory.java,21,18,7,46,39.130434782608695
.\plugins\es-analysis-common\src\main\java\org\elasticsearch\analysis\common\ClassicFilterFactory.java,16,21,6,43,48.83720930232558
.\plugins\es-analysis-common\src\main\java\org\elasticsearch\analysis\common\ClassicTokenizerFactory.java,21,21,6,48,43.75
.\plugins\es-analysis-common\src\main\java\org\elasticsearch\analysis\common\CommonAnalysisPlugin.java,430,29,20,479,6.054279749478079
.\plugins\es-analysis-common\src\main\java\org\elasticsearch\analysis\common\CommonGramsTokenFilterFactory.java,34,18,10,62,29.032258064516128
.\plugins\es-analysis-common\src\main\java\org\elasticsearch\analysis\common\CzechAnalyzerProvider.java,22,18,6,46,39.130434782608695
.\plugins\es-analysis-common\src\main\java\org\elasticsearch\analysis\common\CzechStemTokenFilterFactory.java,16,18,5,39,46.15384615384615
.\plugins\es-analysis-common\src\main\java\org\elasticsearch\analysis\common\DanishAnalyzerProvider.java,22,18,6,46,39.130434782608695
.\plugins\es-analysis-common\src\main\java\org\elasticsearch\analysis\common\DecimalDigitFilterFactory.java,21,21,6,48,43.75
.\plugins\es-analysis-common\src\main\java\org\elasticsearch\analysis\common\DelimitedPayloadTokenFilterFactory.java,45,18,10,73,24.65753424657534
.\plugins\es-analysis-common\src\main\java\org\elasticsearch\analysis\common\DictionaryCompoundWordTokenFilterFactory.java,16,23,6,45,51.111111111111114
.\plugins\es-analysis-common\src\main\java\org\elasticsearch\analysis\common\DutchAnalyzerProvider.java,22,18,6,46,39.130434782608695
.\plugins\es-analysis-common\src\main\java\org\elasticsearch\analysis\common\DutchStemTokenFilterFactory.java,23,18,6,47,38.297872340425535
.\plugins\es-analysis-common\src\main\java\org\elasticsearch\analysis\common\EdgeNGramTokenFilterFactory.java,43,20,14,77,25.974025974025974
.\plugins\es-analysis-common\src\main\java\org\elasticsearch\analysis\common\EdgeNGramTokenizerFactory.java,33,18,7,58,31.03448275862069
.\plugins\es-analysis-common\src\main\java\org\elasticsearch\analysis\common\ElisionTokenFilterFactory.java,25,18,7,50,36.0
.\plugins\es-analysis-common\src\main\java\org\elasticsearch\analysis\common\EnglishAnalyzerProvider.java,22,18,6,46,39.130434782608695
.\plugins\es-analysis-common\src\main\java\org\elasticsearch\analysis\common\FingerprintAnalyzer.java,30,19,5,54,35.18518518518518
.\plugins\es-analysis-common\src\main\java\org\elasticsearch\analysis\common\FingerprintAnalyzerProvider.java,38,22,13,73,30.136986301369863
.\plugins\es-analysis-common\src\main\java\org\elasticsearch\analysis\common\FingerprintTokenFilterFactory.java,24,18,8,50,36.0
.\plugins\es-analysis-common\src\main\java\org\elasticsearch\analysis\common\FinnishAnalyzerProvider.java,22,18,6,46,39.130434782608695
.\plugins\es-analysis-common\src\main\java\org\elasticsearch\analysis\common\FlattenGraphTokenFilterFactory.java,16,18,5,39,46.15384615384615
